"","treatment","site","trait","moment","plot_id","estimate","ci_high","ci_low"
"441","NB","QUE","ldmc","kurtosis","1",0.130969459828674,0.650683936498191,-0.388745016840843
"442","NB","QUE","ldmc","kurtosis","2",0.208039060837254,1.11762601372896,-0.701547892054451
"443","NB","QUE","ldmc","kurtosis","3",0.151161867960296,0.618654026530588,-0.316330290609996
"444","NB","QUE","ldmc","kurtosis","4",0.923587972602397,2.01528656380905,-0.168110618604258
"445","NB","QUE","ldmc","kurtosis","5",0.0791426434773848,0.332196612188702,-0.173911325233932
"446","NB","QUE","ldmc","mean","1",0.374338073509679,0.386441264989845,0.362234882029514
"447","NB","QUE","ldmc","mean","2",0.394687101912878,0.402814696508471,0.386559507317286
"448","NB","QUE","ldmc","mean","3",0.424047059666446,0.43362721493087,0.414466904402023
"449","NB","QUE","ldmc","mean","4",0.399095090927643,0.407337918140254,0.390852263715033
"450","NB","QUE","ldmc","mean","5",0.416083327424191,0.430139029423088,0.402027625425294
"451","NB","QUE","ldmc","skewness","1",0.751091717684569,0.924222683918375,0.577960751450763
"452","NB","QUE","ldmc","skewness","2",-0.667033572938571,-0.386017190497,-0.948049955380141
"453","NB","QUE","ldmc","skewness","3",-1.10724175195528,-0.947190495846119,-1.26729300806444
"454","NB","QUE","ldmc","skewness","4",-0.218644763487857,0.136936363792454,-0.574225890768168
"455","NB","QUE","ldmc","skewness","5",0.686612012295094,0.808690622534274,0.564533402055914
"456","NB","QUE","ldmc","variance","1",0.0225001600507417,0.0251236199461323,0.0198767001553511
"457","NB","QUE","ldmc","variance","2",0.0135716649692091,0.0148971008178218,0.0122462291205964
"458","NB","QUE","ldmc","variance","3",0.0198426307886108,0.0218075942016129,0.0178776673756087
"459","NB","QUE","ldmc","variance","4",0.0117214443506293,0.0132319469873041,0.0102109417139546
"460","NB","QUE","ldmc","variance","5",0.0419364131676138,0.0458703635783745,0.0380024627568532
"461","NB","QUE","leaf_area_cm2","kurtosis","1",4.01814921104559,5.32864906840047,2.70764935369072
"462","NB","QUE","leaf_area_cm2","kurtosis","2",1.38748365941427,1.95789524142106,0.81707207740748
"463","NB","QUE","leaf_area_cm2","kurtosis","3",0.51595474368399,1.19499263557355,-0.163083148205568
"464","NB","QUE","leaf_area_cm2","kurtosis","4",15.8091513910952,20.9979130168494,10.6203897653411
"465","NB","QUE","leaf_area_cm2","kurtosis","5",0.356999829243633,0.878461347715917,-0.164461689228651
"466","NB","QUE","leaf_area_cm2","mean","1",1.76196433583333,1.92130916921772,1.60261950244895
"467","NB","QUE","leaf_area_cm2","mean","2",2.91819349369048,3.14689976891057,2.68948721847038
"468","NB","QUE","leaf_area_cm2","mean","3",1.990810525,2.1586713803047,1.8229496696953
"469","NB","QUE","leaf_area_cm2","mean","4",2.29502883583333,2.50512053894216,2.08493713272451
"470","NB","QUE","leaf_area_cm2","mean","5",1.40665735375,1.51838537391091,1.29492933358909
"471","NB","QUE","leaf_area_cm2","skewness","1",2.03050890265183,2.24692009679317,1.81409770851048
"472","NB","QUE","leaf_area_cm2","skewness","2",1.47822521851582,1.62485364747489,1.33159678955675
"473","NB","QUE","leaf_area_cm2","skewness","3",1.40435217903917,1.60061618792509,1.20808817015324
"474","NB","QUE","leaf_area_cm2","skewness","4",3.92680181186532,4.42286881459857,3.43073480913206
"475","NB","QUE","leaf_area_cm2","skewness","5",1.27353656973979,1.4362657922208,1.11080734725878
"476","NB","QUE","leaf_area_cm2","variance","1",4.75964314611378,5.61354405266555,3.905742239562
"477","NB","QUE","leaf_area_cm2","variance","2",12.7817870510507,14.367664930493,11.1959091716084
"478","NB","QUE","leaf_area_cm2","variance","3",4.66331399194501,5.21984410824858,4.10678387564144
"479","NB","QUE","leaf_area_cm2","variance","4",11.4948937361549,14.4488219817355,8.5409654905742
"480","NB","QUE","leaf_area_cm2","variance","5",2.25526195247101,2.52725466229921,1.98326924264282
"481","NB","QUE","leaf_thickness_mm","kurtosis","1",4.02187180707135,5.45911636879115,2.58462724535155
"482","NB","QUE","leaf_thickness_mm","kurtosis","2",3.70907908280194,4.78661329958738,2.63154486601649
"483","NB","QUE","leaf_thickness_mm","kurtosis","3",0.346915258786654,0.586992607703444,0.106837909869863
"484","NB","QUE","leaf_thickness_mm","kurtosis","4",2.70439557447935,3.76669003281088,1.64210111614781
"485","NB","QUE","leaf_thickness_mm","kurtosis","5",-0.692018660453744,-0.484810668395637,-0.89922665251185
"486","NB","QUE","leaf_thickness_mm","mean","1",0.218030508333333,0.225478178349591,0.210582838317076
"487","NB","QUE","leaf_thickness_mm","mean","2",0.275282983333333,0.283332463439017,0.267233503227649
"488","NB","QUE","leaf_thickness_mm","mean","3",0.280360791666667,0.286780009228185,0.273941574105148
"489","NB","QUE","leaf_thickness_mm","mean","4",0.243722266666667,0.249907526330035,0.237537007003298
"490","NB","QUE","leaf_thickness_mm","mean","5",0.313070858333333,0.322204949064405,0.303936767602261
"491","NB","QUE","leaf_thickness_mm","skewness","1",1.47144023379948,1.79810836860599,1.14477209899297
"492","NB","QUE","leaf_thickness_mm","skewness","2",1.82750792260133,2.0326382573282,1.62237758787445
"493","NB","QUE","leaf_thickness_mm","skewness","3",0.506457718603659,0.6694951556402,0.343420281567118
"494","NB","QUE","leaf_thickness_mm","skewness","4",1.53538137430928,1.78003282208381,1.29072992653476
"495","NB","QUE","leaf_thickness_mm","skewness","5",0.555464141824095,0.658197577893182,0.452730705755009
"496","NB","QUE","leaf_thickness_mm","variance","1",0.00999302547187326,0.0117105721196836,0.0082754788240629
"497","NB","QUE","leaf_thickness_mm","variance","2",0.0120791304243439,0.0142720142127125,0.00988624663597536
"498","NB","QUE","leaf_thickness_mm","variance","3",0.00783518064080123,0.00868840456923386,0.0069819567123686
"499","NB","QUE","leaf_thickness_mm","variance","4",0.0077488648440536,0.0089800276626046,0.00651770202550261
"500","NB","QUE","leaf_thickness_mm","variance","5",0.0193022871176019,0.0209361926754075,0.0176683815597963
"501","NB","QUE","plant_height_cm","kurtosis","1",19.7334409285524,28.4494330640397,11.0174487930651
"502","NB","QUE","plant_height_cm","kurtosis","2",1.12864125207817,5.23591368136727,-2.97863117721094
"503","NB","QUE","plant_height_cm","kurtosis","3",-1.27239944231622,-0.614268533307026,-1.93053035132542
"504","NB","QUE","plant_height_cm","kurtosis","4",4.19227452796824,8.30453250526777,0.0800165506687192
"505","NB","QUE","plant_height_cm","kurtosis","5",8.75458517475179,12.230967610121,5.27820273938261
"506","NB","QUE","plant_height_cm","mean","1",6.7995215,7.20506458848858,6.39397841151142
"507","NB","QUE","plant_height_cm","mean","2",7.89814875,8.32866671338238,7.46763078661762
"508","NB","QUE","plant_height_cm","mean","3",11.0740835,11.5546197150218,10.5935472849782
"509","NB","QUE","plant_height_cm","mean","4",9.20721025,9.79011090032403,8.62430959967597
"510","NB","QUE","plant_height_cm","mean","5",6.49222075,6.9990759530821,5.9853655469179
"511","NB","QUE","plant_height_cm","skewness","1",3.56192760791597,4.47371286967887,2.65014234615307
"512","NB","QUE","plant_height_cm","skewness","2",0.931337245989517,1.43193074934143,0.430743742637601
"513","NB","QUE","plant_height_cm","skewness","3",0.135892714435835,0.319323413147443,-0.0475379842757728
"514","NB","QUE","plant_height_cm","skewness","4",1.59251441433029,2.20077378970183,0.984255038958744
"515","NB","QUE","plant_height_cm","skewness","5",2.27100679653708,2.79122970811457,1.7507838849596
"516","NB","QUE","plant_height_cm","variance","1",33.4325053069347,45.8588717198591,21.0061388940102
"517","NB","QUE","plant_height_cm","variance","2",39.9604612182538,45.2811333060749,34.6397891304326
"518","NB","QUE","plant_height_cm","variance","3",56.4459335541206,60.0423768027973,52.8494903054439
"519","NB","QUE","plant_height_cm","variance","4",70.4028443592839,84.8540208264329,55.9516678921349
"520","NB","QUE","plant_height_cm","variance","5",46.7339985275,58.0069042159107,35.4610928390893
"521","NB","QUE","sla_cm2_g","kurtosis","1",-0.765417377435549,-0.512322739788283,-1.01851201508281
"522","NB","QUE","sla_cm2_g","kurtosis","2",2.93174558677933,3.74684273575076,2.11664843780791
"523","NB","QUE","sla_cm2_g","kurtosis","3",5.00103069370447,8.2903310201949,1.71173036721404
"524","NB","QUE","sla_cm2_g","kurtosis","4",12.1165964135761,21.481854575482,2.75133825167017
"525","NB","QUE","sla_cm2_g","kurtosis","5",2.01053893198874,3.02207080031383,0.999007063663651
"526","NB","QUE","sla_cm2_g","mean","1",145.428158660064,151.965444377026,138.890872943103
"527","NB","QUE","sla_cm2_g","mean","2",104.090026715029,107.142106614357,101.037946815701
"528","NB","QUE","sla_cm2_g","mean","3",92.2103136052822,96.0892263827216,88.3314008278427
"529","NB","QUE","sla_cm2_g","mean","4",104.860254189506,108.218231933681,101.502276445331
"530","NB","QUE","sla_cm2_g","mean","5",77.5621363349627,80.6867721889821,74.4375004809433
"531","NB","QUE","sla_cm2_g","skewness","1",0.723586189637153,0.845618010073305,0.601554369201001
"532","NB","QUE","sla_cm2_g","skewness","2",1.41746724640954,1.58676473852007,1.24816975429902
"533","NB","QUE","sla_cm2_g","skewness","3",1.77805760098676,2.23290837765973,1.32320682431379
"534","NB","QUE","sla_cm2_g","skewness","4",1.62306569534956,3.06686953019738,0.179261860501734
"535","NB","QUE","sla_cm2_g","skewness","5",1.27361756316638,1.48017381822093,1.06706130811182
"536","NB","QUE","sla_cm2_g","variance","1",9632.54246915893,10402.2482379913,8862.83670032654
"537","NB","QUE","sla_cm2_g","variance","2",2087.49736331721,2408.93222461368,1766.06250202073
"538","NB","QUE","sla_cm2_g","variance","3",3656.13855659351,4397.49382573313,2914.78328745389
