country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,taxon,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,PFTC5,T,AVT8551,2020,March,2020-03-12,1,ACJ,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,3,5,1,2,0.107,0.0365,3.2369999999999997,88.68493150684931,0.3411214953271028,0.20066666666666666,NA,NA,NA
PE,PFTC5,T,AVS4697,2020,March,2020-03-12,1,ACJ,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,2,1,4,0.167,0.0555,3.747,67.51351351351352,0.3323353293413174,0.24966666666666665,NA,NA,NA
PE,PFTC5,T,ATD2896,2020,March,2020-03-12,1,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,3,1,1,0.043,0.0095,1.232,129.68421052631578,0.22093023255813954,0.214,NA,NA,NA
PE,PFTC5,T,ACT9517,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,36,1,1,0.093,0.029,7.082,244.20689655172413,0.3118279569892473,0.10366666666666667,NA,NA,NA
PE,PFTC5,T,ADW8361,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,17,1,1,0.091,0.027,5.555,205.74074074074073,0.2967032967032967,0.06666666666666667,NA,NA,NA
PE,PFTC5,T,ASS5005,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,36,1,1,0.03,0.0082,2.396,292.19512195121945,0.2733333333333334,0.10300000000000001,NA,NA,NA
PE,PFTC5,T,ABP2684,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,36,1,1,0.073,0.0242,5.102,210.82644628099175,0.3315068493150685,0.10200000000000001,NA,NA,NA
PE,PFTC5,T,ADV2430,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,17,1,1,0.157,0.0338,8.56,253.25443786982254,0.21528662420382164,0.09566666666666666,NA,NA,NA
PE,PFTC5,T,AAC4646,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,17,1,1,0.101,0.0283,7.492,264.7349823321555,0.28019801980198017,0.20400000000000001,NA,NA,NA
PE,PFTC5,T,AEJ6279,2020,March,2020-03-12,1,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16.4,1,1,0.1,0.026,7.42,285.3846153846154,0.25999999999999995,0.11166666666666666,NA,NA,NA
PE,PFTC5,T,AUC5123,2020,March,2020-03-12,1,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16.4,1,1,0.098,0.0278,7.445,267.8057553956835,0.28367346938775506,0.11533333333333333,NA,NA,NA
PE,PFTC5,T,AUU1024,2020,March,2020-03-12,1,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,14,1,1,0.057,0.0165,4.578,277.45454545454544,0.2894736842105263,0.10433333333333333,NA,NA,NA
PE,PFTC5,T,ATV9424,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,19,1,1,0.101,0.0301,7.303,242.62458471760797,0.298019801980198,0.20633333333333334,NA,NA,NA
PE,PFTC5,T,CFT4557,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,7.5,1,3,0.175,0.0534,5.227,97.88389513108615,0.30514285714285716,0.22799999999999998,NA,NA,NA
PE,PFTC5,T,CAL2354,2020,March,2020-03-13,1,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,18,1,5,0.086,0.0416,2.4690000000000003,59.35096153846155,0.48372093023255813,0.4083333333333333,NA,NA,NA
PE,PFTC5,T,CEM4656,2020,March,2020-03-13,1,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,12,1,1,0.067,0.0184,2.636,143.2608695652174,0.2746268656716418,0.144,NA,NA,NA
PE,PFTC5,T,CFI4619,2020,March,2020-03-13,1,WAY,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,1,5,0.065,0.0196,2.604,132.85714285714286,0.30153846153846153,0.21933333333333332,NA,NA,NA
PE,PFTC5,T,CBC2682,2020,March,2020-03-13,1,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,1,5,0.032,0.008,2.751,343.875,0.25,0.08833333333333333,NA,NA,NA
PE,PFTC5,T,CDV3004,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,5.3,1,4,0.037,0.0075,1.699,226.53333333333336,0.20270270270270271,0.1423333333333333,NA,NA,NA
PE,PFTC5,T,CGE7470,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,9,1,2,0.039,NA,3.173,NA,NA,NA,NA,no leaf,NA
PE,PFTC5,T,ANV3575,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,5,0.031,0.0099,3.111,314.24242424242425,0.31935483870967746,0.07233333333333333,NA,NA,NA
PE,PFTC5,T,AOH9979,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,4,0.027,0.0098,2.781,283.7755102040817,0.36296296296296293,0.07866666666666666,NA,NA,NA
PE,PFTC5,T,ANU1186,2020,March,2020-03-13,1,WAY,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,9,1,3,0.093,0.0349,3.299,94.52722063037248,0.3752688172043011,0.202,NA,NA,NA
PE,PFTC5,T,CBL9965,2020,March,2020-03-13,1,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,1,1,0.046,0.012,3.965,330.41666666666663,0.2608695652173913,0.11466666666666667,NA,NA,NA
PE,PFTC5,T,BUO6200,2020,March,2020-03-13,1,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,17,1,2,0.068,0.0207,6.369000000000001,307.6811594202899,0.3044117647058823,0.07266666666666667,NA,NA,NA
PE,PFTC5,T,AKP1497,2020,March,2020-03-13,1,WAY,BB,3,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,4.3,1,2,0.08,0.0262,2.5239999999999996,96.3358778625954,0.3275,0.373,NA,NA,NA
PE,PFTC5,T,CDK4261,2020,March,2020-03-13,1,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,3,0.032,0.0117,3.015,257.6923076923077,0.365625,0.07133333333333333,NA,NA,NA
PE,PFTC5,T,BVU4152,2020,March,2020-03-12,1,QUE,BB,1,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,1.7,1,1,0.028,0.0054,0.472,87.4074074074074,0.19285714285714287,0.18633333333333335,NA,NA,NA
PE,PFTC5,T,BZQ3557,2020,March,2020-03-13,1,WAY,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,19,1,4,0.032,0.008,1.682,210.25,0.25,0.05366666666666666,NA,NA,NA
PE,PFTC5,T,CGU2493,2020,March,2020-03-13,1,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,9.5,1,2,0.033,0.011,3.0749999999999997,279.54545454545456,0.3333333333333333,0.10266666666666667,NA,NA,NA
PE,PFTC5,T,CIG8658,2020,March,2020-03-14,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,21,5,5,0.0188,0.00726,0.5466,75.2892561983471,0.3861702127659574,0.41533333333333333,NA,NA,NA
PE,PFTC5,T,APM3849,2020,March,2020-03-14,1,TRE,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.6,1,1,0.089,0.0306,2.647,86.50326797385621,0.3438202247191011,0.32133333333333336,NA,NA,NA
PE,PFTC5,T,CEC4306,2020,March,2020-03-14,1,TRE,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,71,1,2,0.054,0.0145,3.125,215.51724137931032,0.26851851851851855,0.10933333333333334,NA,NA,NA
PE,PFTC5,T,CFE2595,2020,March,2020-03-14,1,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,5.5,1,1,0.115,0.0268,7.479,279.06716417910445,0.23304347826086957,0.10733333333333334,NA,NA,NA
PE,PFTC5,T,CXF0668,2020,March,2020-03-14,1,TRE,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,3.9,1,1,0.022,0.0046,0.597,129.78260869565216,0.2090909090909091,0.17,NA,NA,NA
PE,PFTC5,T,APP1533,2020,March,2020-03-14,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,10,1,1,0.023,0.0058,0.848,146.20689655172416,0.25217391304347825,0.21466666666666667,NA,NA,NA
PE,PFTC5,T,CWN1073,2020,March,2020-03-14,1,TRE,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,6,1,1,0.038,0.0078,1.276,163.5897435897436,0.20526315789473684,0.18966666666666668,NA,NA,NA
PE,PFTC5,T,AOU5634,2020,March,2020-03-14,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,3.6,1,1,0.048,0.0165,1.305,79.09090909090908,0.34375,0.4066666666666667,NA,NA,NA
PE,PFTC5,T,CWP6646,2020,March,2020-03-14,1,TRE,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,3.9,1,1,0.028,0.0064,0.771,120.46875,0.22857142857142856,0.20133333333333334,NA,NA,NA
PE,PFTC5,T,APL1327,2020,March,2020-03-14,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,10,1,1,0.029,0.007,1.061,151.57142857142856,0.24137931034482757,0.21433333333333332,NA,NA,NA
PE,PFTC5,T,CEB0998,2020,March,2020-03-14,1,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,5.5,1,5,0.09,0.0221,6.058999999999999,274.16289592760177,0.24555555555555558,0.101,NA,NA,NA
PE,PFTC5,T,CIO0938,2020,March,2020-03-14,1,TRE,C,3,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,12.5,1,1,0.122,0.0565,4.107,72.69026548672566,0.46311475409836067,0.3803333333333333,NA,NA,NA
PE,PFTC5,T,CWR0183,2020,March,2020-03-14,1,TRE,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,6,1,2,0.045,0.0103,1.31,127.18446601941748,0.2288888888888889,0.2613333333333333,NA,NA,NA
PE,PFTC5,T,AOZ3059,2020,March,2020-03-14,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,4.7,1,1,0.094,0.036,2.135,59.30555555555556,0.3829787234042553,0.4656666666666667,NA,NA,NA
PE,PFTC5,T,AQG1962,2020,March,2020-03-14,1,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,5.5,1,1,0.14,0.0318,8.78,276.10062893081755,0.22714285714285715,0.104,NA,NA,NA
PE,PFTC5,T,CKY4277,2020,March,2020-03-14,1,TRE,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,11,1,2,0.049,0.0209,1.56,74.64114832535886,0.4265306122448979,0.40199999999999997,NA,NA,NA
PE,PFTC5,T,APX5383,2020,March,2020-03-14,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,3.6,1,1,0.035,0.0166,1.025,61.74698795180722,0.47428571428571425,0.426,NA,NA,NA
PE,PFTC5,T,AQI6603,2020,March,2020-03-14,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,10,1,1,0.057,0.0156,2.438,156.2820512820513,0.27368421052631575,0.25833333333333336,NA,NA,NA
PE,PFTC5,T,APJ5344,2020,March,2020-03-14,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,4.7,1,1,0.04,0.0181,1.288,71.16022099447514,0.4525,0.42333333333333334,NA,NA,NA
PE,PFTC5,T,CNG5770,2020,March,2020-03-14,1,TRE,C,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,5.7,5,5,0.0188,0.00782,0.5826,74.50127877237851,0.41595744680851066,0.39366666666666666,NA,NA,NA
PE,PFTC5,T,CIC5733,2020,March,2020-03-14,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,21,5,5,0.018,0.00702,0.5386,76.72364672364672,0.39,0.378,NA,NA,NA
PE,PFTC5,T,APA0204,2020,March,2020-03-14,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,10,1,1,0.043,0.01,1.576,157.6,0.23255813953488375,0.26733333333333337,NA,NA,NA
PE,PFTC5,T,BVE8215,2020,March,2020-03-14,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,20,5,5,0.011600000000000001,0.00552,0.35819999999999996,64.89130434782608,0.4758620689655172,0.358,NA,NA,NA
PE,PFTC5,T,CXK6630,2020,March,2020-03-14,1,TRE,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,8.9,1,6,0.058,0.016,1.284,80.25,0.27586206896551724,0.21633333333333335,NA,NA,NA
PE,PFTC5,T,AYH7143,2020,March,2020-03-14,1,TRE,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,3.8,1,1,0.101,0.0277,2.866,103.46570397111914,0.2742574257425742,0.22366666666666665,NA,NA,NA
PE,PFTC5,T,CQA1732,2020,March,2020-03-14,1,TRE,C,3,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,21,1,2,0.236,0.1034,9.605,92.8916827852998,0.438135593220339,0.29666666666666663,NA,NA,NA
PE,PFTC5,T,CPJ4884,2020,March,2020-03-14,1,TRE,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.3,1,3,0.13,0.0378,3.403,90.02645502645503,0.2907692307692308,0.298,NA,NA,NA
PE,PFTC5,T,AYB2119,2020,March,2020-03-14,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,7,5,5,0.0118,0.0050799999999999994,0.36760000000000004,72.36220472440947,0.43050847457627117,0.3993333333333333,NA,NA,NA
PE,PFTC5,T,AYC0583,2020,March,2020-03-14,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,7,5,6,0.0108,0.0047,0.3678,78.25531914893617,0.4351851851851852,0.39866666666666667,NA,NA,NA
PE,PFTC5,T,CXC6033,2020,March,2020-03-14,1,TRE,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,2.5,1,2,0.115,0.0319,2.62,82.13166144200628,0.27739130434782605,0.25733333333333336,NA,NA,NA
PE,PFTC5,T,CMF3497,2020,March,2020-03-14,1,TRE,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,8,1,3,0.077,0.035,1.902,54.342857142857135,0.4545454545454546,0.505,NA,NA,NA
PE,PFTC5,T,CHU2037,2020,March,2020-03-14,1,TRE,C,4,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,14,1,6,0.096,0.0363,6.082,167.54820936639118,0.378125,0.4013333333333333,NA,NA,NA
PE,PFTC5,T,CJZ6289,2020,March,2020-03-14,1,TRE,C,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,11,5,6,0.0112,0.0055,0.465,84.54545454545456,0.49107142857142855,0.3016666666666667,NA,NA,NA
PE,PFTC5,T,CLI2719,2020,March,2020-03-14,1,TRE,BB,2,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,2,5,7,0.0356,0.0117,1.0806,92.35897435897435,0.32865168539325845,0.38666666666666666,NA,NA,NA
PE,PFTC5,T,CHQ3814,2020,March,2020-03-14,1,TRE,C,4,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,14,1,6,0.053,0.0214,3.744,174.9532710280374,0.40377358490566034,0.35233333333333333,NA,NA,NA
PE,PFTC5,T,CNQ6002,2020,March,2020-03-14,1,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,7,1,1,0.041,0.0109,1.802,165.3211009174312,0.2658536585365854,0.19233333333333333,NA,NA,NA
PE,PFTC5,T,CDN2228,2020,March,2020-03-13,1,WAY,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,9.5,1,2,0.033,0.0451,2.1439999999999997,47.53880266075387,1.3666666666666667,0.21566666666666667,NA,NA,NA
PE,PFTC5,T,BUG0215,2020,March,2020-03-13,1,WAY,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,17,1,3,0.057,0.0175,5.222,298.4,0.30701754385964913,0.10366666666666667,NA,NA,NA
PE,PFTC5,T,CFP4042,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,7.5,1,3,0.153,NA,3.401,NA,NA,NA,NA,no leaf,NA
PE,PFTC5,T,CAT5640,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,5.3,1,5,0.02,0.0039,1.147,294.10256410256414,0.19499999999999998,0.133,NA,NA,NA
PE,PFTC5,T,AJQ7521,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,5.3,1,2,0.022,0.0052,0.965,185.57692307692307,0.23636363636363636,0.187,NA,NA,NA
PE,PFTC5,T,AIZ2577,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,4.1,3,5,0.010666666666666666,0.006333333333333333,0.8086666666666665,127.68421052631577,0.59375,0.10533333333333333,NA,NA,NA
PE,PFTC5,T,CGN1307,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,9,1,4,0.035,0.0108,3.211,297.3148148148148,0.30857142857142855,0.11533333333333333,NA,NA,NA
PE,PFTC5,T,BWB8893,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,1,7,10,13,0.0082,0.00298,0.426,142.95302013422818,0.36341463414634145,0.24966666666666668,NA,NA,NA
PE,PFTC5,T,AYU4285,2020,March,2020-03-12,1,QUE,BB,5,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,3.2,5,6,0.016800000000000002,0.0064600000000000005,0.5262,81.45510835913312,0.3845238095238095,0.3173333333333333,NA,NA,NA
PE,PFTC5,T,AJY0858,2020,March,2020-03-12,1,QUE,BB,1,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,3,3.5,2,4,0.01,0.0038,0.6495,170.92105263157893,0.38,0.18233333333333335,NA,NA,NA
PE,PFTC5,T,AWF9650,2020,March,2020-03-12,1,QUE,BB,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,1,3,1,6,0.126,0.0325,4.203,129.32307692307694,0.25793650793650796,0.14833333333333334,NA,NA,NA
PE,PFTC5,T,AYR2897,2020,March,2020-03-12,1,QUE,BB,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,3.3,1,65,0.023,0.0102,1.571,154.01960784313724,0.44347826086956527,0.13533333333333333,NA,NA,NA
PE,PFTC5,T,AJT3939,2020,March,2020-03-12,1,QUE,BB,1,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,5,2.9,3,6,0.006666666666666667,0.0034000000000000002,0.8620000000000001,253.52941176470588,0.51,0.16266666666666665,Area estimated,NA,NA
PE,PFTC5,T,CFL6675,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,7.5,1,3,0.115,0.0382,2.761,72.27748691099477,0.3321739130434782,0.443,NA,NA,NA
PE,PFTC5,T,CGR1944,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,9,1,4,0.045,0.0126,3.279,260.23809523809524,0.28,0.11499999999999999,NA,NA,NA
PE,PFTC5,T,CBN5899,2020,March,2020-03-13,1,WAY,C,5,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,2,1,5,0.092,0.0279,2.223,79.6774193548387,0.3032608695652174,0.24033333333333334,NA,NA,NA
PE,PFTC5,T,CGF5288,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,1,5,0.025,0.0084,2.552,303.80952380952385,0.33599999999999997,0.064,NA,NA,NA
PE,PFTC5,T,AJJ8483,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,5.3,1,5,0.023,0.0052,1.255,241.34615384615384,0.22608695652173913,0.13733333333333334,NA,NA,NA
PE,PFTC5,T,CED4085,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,22,1,2,0.064,0.0159,2.139,134.52830188679243,0.2484375,0.21933333333333332,NA,NA,NA
PE,PFTC5,T,BWW2337,2020,March,2020-03-12,1,QUE,BB,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,8.1,1,1,0.086,0.0329,4.268,129.72644376899697,0.3825581395348837,0.17300000000000001,NA,NA,NA
PE,PFTC5,T,CAD2699,2020,March,2020-03-13,1,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,13,1,3,0.253,0.1295,5.5409999999999995,42.78764478764478,0.5118577075098815,0.4716666666666667,NA,NA,NA
PE,PFTC5,T,CAG0238,2020,March,2020-03-13,1,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,18,1,2,0.148,0.0733,4.362,59.508867667121415,0.4952702702702703,0.39733333333333337,NA,NA,NA
PE,PFTC5,T,CAE6952,2020,March,2020-03-13,1,WAY,C,2,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,18,1,2,0.108,0.051,3.2439999999999998,63.6078431372549,0.4722222222222222,0.39966666666666667,NA,NA,NA
PE,PFTC5,T,BUR9600,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,3,2,5,6,0.0016,6.6e-4,0.0886,134.24242424242425,0.4125,0.11933333333333333,NA,NA,NA
PE,PFTC5,T,AJH6752,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,1,5,0.109,0.0373,2.7800000000000002,74.53083109919572,0.3422018348623853,0.22633333333333333,NA,NA,NA
PE,PFTC5,T,CDP3189,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,3.7,1,1,0.211,0.0571,5.091,89.15936952714537,0.27061611374407585,0.23733333333333334,NA,NA,NA
PE,PFTC5,T,CDR9450,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,1,3,0.113,0.0405,3.396,83.85185185185185,0.3584070796460177,0.21366666666666667,NA,NA,NA
PE,PFTC5,T,AJM5856,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,22,1,2,0.049,0.0142,1.601,112.74647887323943,0.28979591836734697,0.15566666666666668,NA,NA,NA
PE,PFTC5,T,CDQ3517,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,1,1,0.034,0.0123,1.557,126.58536585365853,0.36176470588235293,0.161,NA,NA,NA
PE,PFTC5,T,CDU6030,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,1,1,0.108,0.0403,3.711,92.08436724565756,0.3731481481481482,0.20533333333333334,NA,NA,NA
PE,PFTC5,T,CDS3004,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,3.7,1,5,0.19,0.0543,4.427,81.52854511970533,0.28578947368421054,0.297,NA,NA,NA
PE,PFTC5,T,CAS0411,2020,March,2020-03-13,1,WAY,C,1,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.8,1,2,0.107,0.0365,3.718,101.86301369863014,0.3411214953271028,0.25033333333333335,NA,NA,NA
PE,PFTC5,T,CAQ2968,2020,March,2020-03-13,1,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,1,4,0.14,0.0398,2.633,66.15577889447236,0.28428571428571425,0.253,NA,NA,NA
PE,PFTC5,T,CGI7081,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,9,1,2,0.035,0.011,3.018,274.3636363636364,0.3142857142857142,0.099,NA,NA,NA
PE,PFTC5,T,CAR3559,2020,March,2020-03-13,1,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,1,4,0.082,0.0275,2.5469999999999997,92.61818181818181,0.33536585365853655,0.2703333333333333,NA,NA,NA
PE,PFTC5,T,BZD4421,2020,March,2020-03-13,1,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,1,3,0.134,0.0397,3.504,88.26196473551637,0.2962686567164179,0.22233333333333333,NA,NA,NA
PE,PFTC5,T,BZC3039,2020,March,2020-03-13,1,WAY,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,5.1,1,3,0.132,0.039,3.065,78.58974358974359,0.2954545454545454,0.24,NA,NA,NA
PE,PFTC5,T,AJR6847,2020,March,2020-03-13,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,22,1,3,0.056,0.0137,1.712,124.96350364963503,0.24464285714285713,0.17833333333333334,NA,NA,NA
PE,PFTC5,T,BXS0867,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,2,7,11,13,0.004727272727272727,0.001981818181818182,0.2419090909090909,122.06422018348624,0.4192307692307693,0.13633333333333333,NA,NA,NA
PE,PFTC5,T,CGV7218,2020,March,2020-03-13,1,WAY,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,12,1,2,0.064,0.0206,5.213,253.05825242718447,0.321875,0.10533333333333333,NA,NA,NA
