year,season,month,site,treatment,plot_id,family,functional_group,taxon,cover,burn_year,elevation,latitude,longitude,course
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Achyrocline ramosissima,1,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Gnaphalium dombeyanum,1,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Hypochaeris taraxacoides,1,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Stevia pennellii,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Forb,Werneria nubigena,7,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Asteraceae,Woody,Baccharis genistelloides,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Cyperaceae,Graminoid,Carex boliviensis,0.5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Cyperaceae,Graminoid,Carex cf. crinalis,1,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Lycopodiaceae,Fern,Lycopodium thyoides,40,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Poaceae,Graminoid,Agrostis mertensii,20,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Poaceae,Graminoid,Calamagrostis cf. amoena,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Poaceae,Graminoid,Danthonia secundiflora,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Poaceae,Graminoid,Festuca dolichophylla,10,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Poaceae,Graminoid,Paspalum bonplandianum,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Rosaceae,Forb,Lachemilla orbiculata,1,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,1,Rubiaceae,Forb,Nertera granadensis,5,NA,3118,-13.180406,-71.589709,Puna
2019,wet_season,April,WAY,C,2,Asteraceae,Forb,Gnaphalium dombeyanum,0.5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Asteraceae,Forb,Stevia pennellii,8,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Asteraceae,Woody,Baccharis genistelloides,3,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Cyperaceae,Graminoid,Carex boliviensis,0.5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Cyperaceae,Graminoid,Carex cf. crinalis,5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Cyperaceae,Graminoid,Rhynchospora aristata,0.5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Lycopodiaceae,Fern,Lycopodium clavatum,10,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Agrostis mertensii,15,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Calamagrostis cf. amoena,30,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Calamagrostis tarmensis,8,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Danthonia secundiflora,20,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Festuca dolichophylla,5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Poaceae,Graminoid,Paspalum bonplandianum,1,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Pteridaceae,Fern,Eriosorus cheilanthoides,1,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,2,Rubiaceae,Forb,Nertera granadensis,5,NA,3120.3,-13.18043,-71.589752,Puna
2019,wet_season,April,WAY,C,3,Asteraceae,Forb,Gnaphalium dombeyanum,1,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Asteraceae,Forb,Senecio burkartii,1,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Asteraceae,Forb,Stevia pennellii,1.5,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Asteraceae,Woody,Baccharis genistelloides,8,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Cyperaceae,Graminoid,Carex cf. crinalis,5,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Ericaceae,Woody,Gaultheria glomerata,0.5,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Gentianaceae,Forb,Halenia umbellata,1,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Lycopodiaceae,Fern,Lycopodium clavatum,10,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Lycopodiaceae,Fern,Lycopodium thyoides,3,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Poaceae,Graminoid,Agrostis mertensii,15,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Poaceae,Graminoid,Calamagrostis cf. amoena,50,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Poaceae,Graminoid,Danthonia secundiflora,10,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Poaceae,Graminoid,Festuca dolichophylla,10,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Poaceae,Graminoid,Paspalum bonplandianum,5,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,3,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,NA,3121,-13.180457,-71.589806,Puna
2019,wet_season,April,WAY,C,4,Asteraceae,Forb,Gnaphalium dombeyanum,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Asteraceae,Forb,Stevia pennellii,5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Cyperaceae,Graminoid,Carex cf. crinalis,5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Cyperaceae,Graminoid,Carex sp7,1,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Cyperaceae,Graminoid,Oreobolus venezuelensis,4,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Cyperaceae,Graminoid,Rhynchospora aristata,2,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Gentianaceae,Forb,Gentiana sedifolia,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Iridaceae,Forb,Sisyrinchium vaginatum,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Melastomataceae,Woody,Brachyotum grisebachii,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Poaceae,Graminoid,Agrostis mertensii,25,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Poaceae,Graminoid,Calamagrostis tarmensis,50,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Poaceae,Graminoid,Danthonia secundiflora,1,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Poaceae,Graminoid,Festuca dolichophylla,1,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Poaceae,Graminoid,Paspalum bonplandianum,2,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,4,Rubiaceae,Forb,Nertera granadensis,4,NA,3123.3,-13.180527,-71.589873,Puna
2019,wet_season,April,WAY,C,5,Asteraceae,Forb,Hypochaeris taraxacoides,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Asteraceae,Forb,Stevia pennellii,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Asteraceae,Forb,Werneria nubigena,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Cyperaceae,Graminoid,Carex cf. crinalis,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Ericaceae,Woody,Gaultheria glomerata,0.5,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Ericaceae,Woody,Vaccinium floribundum,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Gentianaceae,Forb,Halenia umbellata,1,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Lycopodiaceae,Fern,Lycopodium clavatum,15,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Melastomataceae,Woody,Brachyotum grisebachii,0.5,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Orchidaceae,Forb,Pterichis sp1,0.5,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Poaceae,Graminoid,Calamagrostis cf. amoena,30,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Poaceae,Graminoid,Danthonia secundiflora,20,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Poaceae,Graminoid,Festuca dolichophylla,5,NA,3125,-13.18058,-71.589928,Puna
2019,wet_season,April,WAY,C,5,Poaceae,Graminoid,Paspalum bonplandianum,5,NA,3125,-13.18058,-71.589928,Puna
2019,dry_season,July,ACJ,B,1,Asteraceae,Forb,Chaptalia cordata,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Asteraceae,Forb,Hieracium cf. mandonii,1,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Asteraceae,Forb,Laestadia muscicola,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Asteraceae,Woody,Baccharis genistelloides,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Cyperaceae,Graminoid,Carex pichinchensis,1,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,1,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Ericaceae,Woody,Gaultheria glomerata,3,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Ericaceae,Woody,Gaultheria vaccinioides,2,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Ericaceae,Woody,Pernettya prostrata,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Gentianaceae,Forb,Halenia umbellata,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Hypericaceae,Woody,Hypericum andinum,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Lycopodiaceae,Fern,Huperzia weberbaueri,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Lycopodiaceae,Fern,Lycopodium clavatum,20,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Melastomataceae,Woody,Miconia rotundifolia,1,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Poaceae,Graminoid,Calamagrostis tarmensis,25,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Poaceae,Graminoid,Festuca dolichophylla,2,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Poaceae,Graminoid,Paspalum bonplandianum,10,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,2,Asteraceae,Forb,Chaptalia cordata,0.5,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Asteraceae,Forb,Hieracium cf. mandonii,1,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Asteraceae,Forb,Laestadia muscicola,0.5,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Bromeliaceae,Forb,Puya leptostachya,4,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Cyperaceae,Graminoid,Carex bonplandii,0.5,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Cyperaceae,Graminoid,Oreobolus venezuelensis,2,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Cyperaceae,Graminoid,Rhynchospora macrochaeta,3,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Ericaceae,Woody,Gaultheria glomerata,2,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Ericaceae,Woody,Vaccinium floribundum,15,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Gentianaceae,Forb,Halenia umbellata,1,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Juncaceae,Graminoid,Luzula racemosa,0.5,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Lycopodiaceae,Fern,Lycopodium clavatum,1,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Melastomataceae,Woody,Miconia rotundifolia,1,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Poaceae,Graminoid,Calamagrostis rigida,2,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Poaceae,Graminoid,Calamagrostis tarmensis,36,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Poaceae,Graminoid,Festuca dolichophylla,0.5,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Poaceae,Graminoid,Paspalum bonplandianum,4,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Polypodiaceae,Fern,Melpomene moniliformis,2,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,Pteridaceae,Fern,Eriosorus cheilanthoides,4,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,3,Asteraceae,Forb,Chaptalia cordata,0.5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Asteraceae,Forb,Hieracium cf. mandonii,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Asteraceae,Woody,Baccharis genistelloides,0.5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Cyperaceae,Graminoid,Carex pichinchensis,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Ericaceae,Woody,Vaccinium floribundum,4,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Gentianaceae,Forb,Halenia umbellata,2,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Lycopodiaceae,Fern,Lycopodium clavatum,2,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Melastomataceae,Woody,Miconia rotundifolia,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Orchidaceae,Forb,Pterichis sp1,0.5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Poaceae,Graminoid,Calamagrostis tarmensis,30,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Poaceae,Graminoid,Cortaderia bifida,26,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Poaceae,Graminoid,Festuca dolichophylla,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Poaceae,Graminoid,Paspalum bonplandianum,8,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,4,Asteraceae,Forb,Hieracium cf. mandonii,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Asteraceae,Woody,Baccharis genistelloides,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Cyperaceae,Graminoid,Carex pichinchensis,3,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Cyperaceae,Graminoid,Rhynchospora macrochaeta,6,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Ericaceae,Woody,Gaultheria glomerata,4,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Ericaceae,Woody,Pernettya prostrata,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Ericaceae,Woody,Vaccinium floribundum,4,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Gentianaceae,Forb,Halenia umbellata,1,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Hypericaceae,Woody,Hypericum andinum,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Melastomataceae,Woody,Brachyotum grisebachii,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Melastomataceae,Woody,Miconia rotundifolia,2,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Poaceae,Graminoid,Agrostis mertensii,3,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Poaceae,Graminoid,Calamagrostis rigida,12,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Poaceae,Graminoid,Calamagrostis tarmensis,24,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Poaceae,Graminoid,Festuca dolichophylla,5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,Poaceae,Graminoid,Paspalum bonplandianum,0.5,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,5,Bromeliaceae,Forb,Puya leptostachya,4,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Cyperaceae,Graminoid,Carex pygmaea,2,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Cyperaceae,Graminoid,Rhynchospora macrochaeta,12,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Dryopteridaceae,Fern,Elaphoglossum huacsaro,2,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Ericaceae,Woody,Gaultheria glomerata,8,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Ericaceae,Woody,Gaultheria vaccinioides,0.5,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Ericaceae,Woody,Pernettya prostrata,1,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Ericaceae,Woody,Vaccinium floribundum,8,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Gentianaceae,Forb,Halenia umbellata,4,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Hypericaceae,Woody,Hypericum andinum,2,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Juncaceae,Graminoid,Luzula racemosa,0.5,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Lycopodiaceae,Fern,Lycopodium clavatum,8,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Melastomataceae,Woody,Miconia rotundifolia,0.5,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Poaceae,Graminoid,Calamagrostis cf. amoena,1,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Poaceae,Graminoid,Calamagrostis rigida,6,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Poaceae,Graminoid,Calamagrostis tarmensis,22,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,Violaceae,Forb,Viola thymifolia,2,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,C,1,Asteraceae,Forb,Chaptalia cordata,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Asteraceae,Forb,Senecio rhizomatus,1,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Cyperaceae,Graminoid,Carex pichinchensis,8,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Dryopteridaceae,Fern,Elaphoglossum amphioxys,10,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Ericaceae,Woody,Ericaceae sp1,1,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Ericaceae,Woody,Gaultheria glomerata,3,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Ericaceae,Woody,Pernettya prostrata,12,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Ericaceae,Woody,Vaccinium floribundum,8,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Gentianaceae,Forb,Halenia umbellata,4,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Hypericaceae,Woody,Hypericum andinum,2,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Juncaceae,Graminoid,Luzula racemosa,1,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Lycopodiaceae,Fern,Lycopodium clavatum,16,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Melastomataceae,Woody,Miconia rotundifolia,1,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Orchidaceae,Forb,Cyrtochilum aureum,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Agrostis mertensii,8,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Bromus lanatus,4,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Calamagrostis tarmensis,45,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Cortaderia hapalotricha,3,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Danthonia secundiflora,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Poaceae,Graminoid,Festuca dolichophylla,10,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Polypodiaceae,Fern,Melpomene moniliformis,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Pteridaceae,Fern,Eriosorus cheilanthoides,4,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,Rubiaceae,Forb,Nertera granadensis,12,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,2,Asteraceae,Forb,Chaptalia cordata,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Asteraceae,Forb,Senecio rhizomatus,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Cyperaceae,Graminoid,Carex sp8,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Dryopteridaceae,Fern,Elaphoglossum amphioxys,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Dryopteridaceae,Fern,Elaphoglossum huacsaro,1,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Ericaceae,Woody,Gaultheria glomerata,2,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Ericaceae,Woody,Vaccinium floribundum,3,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Juncaceae,Graminoid,Luzula racemosa,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Melastomataceae,Woody,Miconia rotundifolia,1,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Orchidaceae,Forb,Cyrtochilum aureum,1,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,Orchidaceae,Forb,Pterichis sp1,0.5,NA,3487.7,-13.1761,-71.628834,Puna
